experiment,strategy,instance_id,cost,summary_cost,has_summary,summary_count,turn_count,mean_reasoning_tokens,mean_completion_tokens,mean_prompt_tokens,outcome
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,sympy__sympy-16886,0.1945,0.0,False,0,20,0,22,4486,1
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,sympy__sympy-17655,0.4586,0.0,False,0,18,0,103,7840,1
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,sympy__sympy-19346,0.4319,0.0,False,0,13,0,100,3695,1
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,sympy__sympy-19954,1.4281,0.0,False,0,57,0,82,6487,1
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,sympy__sympy-21847,0.1046,0.0,False,0,10,0,28,3330,1
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,sympy__sympy-22456,0.1115,0.0,False,0,16,0,26,3974,1
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,sympy__sympy-22714,0.5858,0.0,False,0,22,0,45,6244,1
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,sympy__sympy-22914,0.258,0.0,False,0,17,0,41,7561,1
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,sympy__sympy-23534,1.1159,0.0,False,0,36,0,25,6731,1
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,sympy__sympy-23950,0.0723,0.0,False,0,8,0,38,2391,1
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,sympy__sympy-24443,0.1684,0.0,False,0,8,0,63,2934,1
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-12907,0.294,0.0,False,0,14,0,35,4474,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-13033,0.3602,0.0,False,0,30,0,45,4460,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-13236,0.0571,0.0,False,0,6,0,31,3512,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-13398,0.32,0.0,False,0,22,0,118,7603,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-13453,0.1654,0.0,False,0,11,0,23,6120,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-13579,0.4917,0.0,False,0,22,0,179,6380,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-13977,1.8627,0.0,False,0,58,0,75,9699,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-14096,1.4617,0.0,False,0,22,0,67,5759,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-14182,0.6195,0.0,False,0,35,0,106,7490,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-14309,0.0298,0.0,False,0,4,0,28,3581,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-14365,0.0692,0.0,False,0,8,0,59,3786,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-14369,0.9902,0.0,False,0,36,0,71,8210,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-14508,0.446,0.0,False,0,19,0,78,6490,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-14539,0.598,0.0,False,0,34,0,33,7655,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-14598,0.3425,0.0,False,0,15,0,44,5661,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-14995,0.2006,0.0,False,0,15,0,22,6722,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-7166,0.0502,0.0,False,0,6,0,20,3464,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-7606,0.0413,0.0,False,0,7,0,38,3248,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-8707,0.1195,0.0,False,0,12,0,35,5235,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,astropy__astropy-8872,0.306,0.0,False,0,19,0,29,7524,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-10097,0.1532,0.0,False,0,14,0,29,3239,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-10554,0.201,0.0,False,0,8,0,521,4712,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-10880,0.1812,0.0,False,0,15,0,56,7560,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-10973,0.4131,0.0,False,0,17,0,55,3705,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-10999,0.1594,0.0,False,0,14,0,88,3893,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11087,0.7856,0.0,False,0,36,0,55,6527,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11095,0.1582,0.0,False,0,14,0,25,5288,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11138,0.4152,0.0,False,0,16,0,64,7178,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11141,0.0711,0.0,False,0,9,0,34,2833,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11149,0.6413,0.0,False,0,33,0,81,7788,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11206,0.8929,0.0,False,0,33,0,38,6929,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11211,0.1941,0.0,False,0,8,0,52,2946,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11239,0.1021,0.0,False,0,12,0,37,2051,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11265,0.6082,0.0,False,0,56,0,39,6260,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11292,0.0892,0.0,False,0,10,0,29,3306,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11299,0.2406,0.0,False,0,6,0,16,3106,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11333,0.0728,0.0,False,0,4,0,22,2519,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11400,0.0673,0.0,False,0,7,0,31,2670,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11433,0.1154,0.0,False,0,6,0,18,4024,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11477,0.1374,0.0,False,0,7,0,25,2464,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11490,0.0439,0.0,False,0,6,0,41,3342,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11532,0.9027,0.0,False,0,59,0,39,6086,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11551,1.7012,0.0,False,0,94,0,50,6766,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11555,0.0627,0.0,False,0,6,0,18,4060,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11728,0.301,0.0,False,0,14,0,30,5264,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11734,1.471,0.0,False,0,67,0,76,9708,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11740,0.6405,0.0,False,0,31,0,104,17160,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11749,0.2032,0.0,False,0,10,0,17,3944,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11815,1.4261,0.0,False,0,46,0,39,9283,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11820,0.8778,0.0,False,0,41,0,39,9463,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11885,0.5577,0.0,False,0,13,0,63,6776,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11964,0.8351,0.0,False,0,31,0,31,3567,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-11999,0.5956,0.0,False,0,27,0,34,5526,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12039,0.1273,0.0,False,0,9,0,31,3818,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12125,0.3531,0.0,False,0,26,0,18,4009,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12193,0.0934,0.0,False,0,8,0,18,2948,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12209,0.1296,0.0,False,0,7,0,19,3870,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12262,0.2061,0.0,False,0,7,0,24,3563,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12273,0.5565,0.0,False,0,21,0,40,4159,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12276,0.1217,0.0,False,0,8,0,21,3434,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12304,0.7418,0.0,False,0,27,0,29,15874,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12308,0.08,0.0,False,0,6,0,20,3412,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12325,0.0809,0.0,False,0,4,0,41,1611,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12406,0.5063,0.0,False,0,21,0,69,8148,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12663,0.4215,0.0,False,0,23,0,39,6324,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12708,0.1572,0.0,False,0,11,0,87,3767,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12713,0.0831,0.0,False,0,6,0,21,3546,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12754,1.3923,0.0,False,0,91,0,88,10518,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12774,0.2644,0.0,False,0,14,0,53,5065,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12858,0.7964,0.0,False,0,26,0,31,7628,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-12965,0.1548,0.0,False,0,8,0,15,3708,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13012,0.36,0.0,False,0,17,0,33,6838,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13023,0.0714,0.0,False,0,8,0,33,5177,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13028,0.3635,0.0,False,0,26,0,23,4947,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13033,0.5115,0.0,False,0,49,0,72,5134,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13089,0.0626,0.0,False,0,9,0,56,3797,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13112,1.5547,0.0,False,0,59,0,45,3325,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13121,0.1491,0.0,False,0,8,0,92,3899,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13128,1.2253,0.0,False,0,28,0,36,8398,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13158,0.2635,0.0,False,0,26,0,65,6143,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13195,0.1374,0.0,False,0,14,0,67,6364,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13212,0.5922,0.0,False,0,39,0,43,8035,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13279,0.327,0.0,False,0,11,0,41,3860,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13297,0.5006,0.0,False,0,18,0,25,6952,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13343,0.62,0.0,False,0,21,0,35,7624,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13344,0.9226,0.0,False,0,26,0,28,9191,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13346,0.2525,0.0,False,0,10,0,41,4855,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13363,0.7975,0.0,False,0,53,0,94,9972,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13401,0.2846,0.0,False,0,13,0,52,4284,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13406,0.592,0.0,False,0,42,0,41,5048,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13512,0.1207,0.0,False,0,9,0,14,4327,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13513,0.0732,0.0,False,0,4,0,10,2457,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13516,0.4953,0.0,False,0,26,0,38,7625,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13551,0.067,0.0,False,0,8,0,38,3936,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13568,0.1818,0.0,False,0,11,0,53,5019,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13569,0.5223,0.0,False,0,44,0,57,7052,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13590,0.2607,0.0,False,0,23,0,71,3965,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13658,0.0653,0.0,False,0,8,0,21,3879,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13741,0.023,0.0,False,0,5,0,28,2708,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13794,0.1227,0.0,False,0,8,0,14,2398,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13807,0.0986,0.0,False,0,7,0,23,3890,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13809,0.7573,0.0,False,0,28,0,57,9831,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13820,0.4006,0.0,False,0,8,0,33,5729,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13837,0.2943,0.0,False,0,15,0,60,5003,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13925,0.1967,0.0,False,0,14,0,30,3793,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13933,0.1963,0.0,False,0,22,0,41,6439,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-13964,0.6252,0.0,False,0,31,0,44,4231,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14007,3.2797,0.0,False,0,142,0,41,11792,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14011,0.0958,0.0,False,0,8,0,14,4830,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14017,0.677,0.0,False,0,28,0,27,8146,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14034,0.1901,0.0,False,0,7,0,13,3816,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14122,0.0865,0.0,False,0,9,0,32,4469,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14140,1.1731,0.0,False,0,96,0,37,5397,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14155,0.545,0.0,False,0,22,0,48,7339,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14170,0.3076,0.0,False,0,28,0,59,4736,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14311,0.1318,0.0,False,0,6,0,21,3307,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14315,0.0815,0.0,False,0,8,0,18,2749,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14373,0.0397,0.0,False,0,6,0,13,2752,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14376,0.0336,0.0,False,0,5,0,14,4022,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14404,0.0727,0.0,False,0,9,0,23,4315,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14434,0.59,0.0,False,0,17,0,17,7307,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14493,0.0607,0.0,False,0,4,0,11,3494,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14500,1.0838,0.0,False,0,61,0,55,6685,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14534,0.0947,0.0,False,0,10,0,13,4061,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14559,0.2238,0.0,False,0,16,0,66,6363,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14580,0.2754,0.0,False,0,13,0,84,3020,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14608,0.1498,0.0,False,0,11,0,25,5200,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14631,1.0336,0.0,False,0,40,0,50,8663,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14672,0.0405,0.0,False,0,6,0,15,4399,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14725,0.2639,0.0,False,0,12,0,32,6186,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14771,0.2898,0.0,False,0,12,0,15,6000,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14787,0.1406,0.0,False,0,7,0,44,2120,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14792,0.4464,0.0,False,0,24,0,117,7338,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14915,0.4941,0.0,False,0,24,0,19,8744,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-14999,0.3099,0.0,False,0,24,0,87,6185,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15022,0.3062,0.0,False,0,15,0,36,6073,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15037,0.2595,0.0,False,0,9,0,54,3410,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15098,1.5952,0.0,False,0,92,0,38,9416,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15103,0.0646,0.0,False,0,7,0,33,2921,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15127,0.7278,0.0,False,0,39,0,72,7866,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15128,1.373,0.0,False,0,69,0,35,6968,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15161,0.1629,0.0,False,0,13,0,18,5613,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15252,0.1034,0.0,False,0,7,0,73,3200,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15268,0.6249,0.0,False,0,33,0,42,8336,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15277,0.1873,0.0,False,0,17,0,34,5374,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15278,0.5448,0.0,False,0,27,0,60,6690,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15280,0.3296,0.0,False,0,19,0,54,5148,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15375,0.0891,0.0,False,0,7,0,77,4038,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15382,1.3624,0.0,False,0,96,0,46,5702,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15467,0.0384,0.0,False,0,6,0,26,2828,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15499,0.4479,0.0,False,0,34,0,53,7530,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15503,0.7153,0.0,False,0,19,0,31,5918,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15525,1.0402,0.0,False,0,68,0,53,6270,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15554,0.1204,0.0,False,0,11,0,54,5213,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15561,0.8595,0.0,False,0,65,0,104,7472,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15563,1.2313,0.0,False,0,58,0,30,9934,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15572,0.0883,0.0,False,0,10,0,18,2767,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15629,0.4198,0.0,False,0,31,0,43,3746,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15695,0.4383,0.0,False,0,18,0,34,9134,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15732,0.1447,0.0,False,0,12,0,22,4502,0
local-Qwen3-32B_thinking-baseline_N_1_M_10-collect_reasoning.0-verified-500,Observation Masking,django__django-15916,0.2413,0.0,False,0,8,0,26,3452,0
