experiment,instance_id,cost,summary_cost,has_summary,summary_count,turn_count,mean_reasoning_tokens,mean_completion_tokens,mean_prompt_tokens,outcome
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-8475,1.0529,0.0,False,0,61,0,244,45496,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16145,3.4783,0.0,False,0,249,12,196,38845,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13658,2.9591,0.0,False,0,200,6,303,43498,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16801,1.4421,0.0,False,0,60,6,282,63629,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-15554,2.6977,0.0,False,0,199,6,153,38868,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16502,5.2382,0.0,False,0,189,6,527,83031,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,matplotlib__matplotlib-24627,0.5842,0.0,False,0,36,18,222,46303,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-21612,0.2309,0.0,False,0,22,1227,1306,19965,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,astropy__astropy-7166,1.0301,0.0,False,0,70,3,281,38158,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pydata__xarray-6721,2.347,0.0,False,0,99,4,357,65945,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,psf__requests-6028,0.8715,0.0,False,0,48,32,489,47092,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11239,0.8353,0.0,False,0,55,27,742,36384,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-21847,0.4015,0.0,False,0,31,26,251,35082,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-15278,0.73,0.0,False,0,55,27,290,41829,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-23824,0.2348,0.0,False,0,17,13,231,38587,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16032,3.5937,0.0,False,0,249,1,205,42776,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-15368,0.1173,0.0,False,0,24,43,162,14152,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11551,7.7731,0.0,False,0,225,3,552,98850,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,mwaskom__seaborn-3069,0.8241,0.0,False,0,54,29,126,41189,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-12050,0.4498,0.0,False,0,37,12,243,32924,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16100,1.7842,0.0,False,0,95,4,382,51541,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13089,0.1532,0.0,False,0,19,24,294,24429,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,matplotlib__matplotlib-25775,0.664,0.0,False,0,61,8,182,34765,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-25747,0.4548,0.0,False,0,56,0,122,21583,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-10673,0.6184,0.0,False,0,32,39,283,51590,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-12155,0.0674,0.0,False,0,15,49,194,13358,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-24066,0.3357,0.0,False,0,25,12,399,34521,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-24443,1.4441,0.0,False,0,85,4,420,44718,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11141,4.6833,0.0,False,0,249,3,445,54932,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16429,0.0879,0.0,False,0,16,53,167,15224,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-17318,0.435,0.0,False,0,31,36,162,40048,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-15022,0.1374,0.0,False,0,21,133,358,16791,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-14915,0.8382,0.0,False,0,59,4,331,39581,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-9658,2.7346,0.0,False,0,94,55,609,80027,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11451,0.0516,0.0,False,0,11,94,181,14024,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-13647,0.7424,0.0,False,0,39,7,440,49786,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-12419,0.4269,0.0,False,0,36,11,125,33088,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11276,0.322,0.0,False,0,37,16,134,23343,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16595,0.0922,0.0,False,0,11,50,249,25869,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-22080,3.0737,0.0,False,0,71,38,1777,108098,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11179,3.8692,0.0,False,0,249,0,199,45787,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13112,1.7107,0.0,False,0,159,5,186,33419,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-9591,2.2183,0.0,False,0,112,7,263,56338,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-14787,0.212,0.0,False,0,22,82,330,26202,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16255,3.5952,0.0,False,0,117,7,381,87709,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11749,0.3941,0.0,False,0,41,35,187,25898,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13344,5.6646,0.0,False,0,180,4,285,96069,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-23950,0.1169,0.0,False,0,14,85,400,22079,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-9320,0.2366,0.0,False,0,26,62,302,23661,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-14053,5.0439,0.0,False,0,250,15,295,60456,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-8120,5.9853,0.0,False,0,159,10,358,116361,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-8056,5.7826,0.0,False,0,239,2,152,73937,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11119,0.1518,0.0,False,0,16,38,239,24705,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-14710,0.378,0.0,False,0,36,4,117,27739,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-15375,2.7021,0.0,False,0,134,5,320,57484,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11555,0.1817,0.0,False,0,18,43,212,31803,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-8721,0.919,0.0,False,0,60,14,220,40263,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,matplotlib__matplotlib-26113,0.9082,0.0,False,0,76,10,273,31884,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16612,0.3148,0.0,False,0,32,35,117,27720,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-13877,0.396,0.0,False,0,30,11,416,34040,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,matplotlib__matplotlib-22865,0.5385,0.0,False,0,30,6,207,49546,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pydata__xarray-4094,0.4545,0.0,False,0,35,11,417,32581,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-14238,0.2029,0.0,False,0,29,31,217,20020,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-15503,7.5001,0.0,False,0,169,4,563,133489,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,astropy__astropy-14995,0.1387,0.0,False,0,16,38,503,22209,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11728,0.8931,0.0,False,0,60,17,182,41300,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-8265,5.977,0.0,False,0,157,5,292,115574,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-13372,1.5532,0.0,False,0,83,5,307,54521,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-12308,2.2104,0.0,False,0,80,9,172,77509,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,matplotlib__matplotlib-20859,0.0189,0.0,False,0,7,118,177,7518,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13741,0.5707,0.0,False,0,32,27,246,48896,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-14007,3.1303,0.0,False,0,102,8,396,86776,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-12406,3.3656,0.0,False,0,171,5,211,57664,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-8551,0.8148,0.0,False,0,46,104,294,47416,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13279,2.6828,0.0,False,0,250,3,158,31697,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-13551,1.9891,0.0,False,0,99,26,298,55723,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-15741,0.068,0.0,False,0,11,121,257,18474,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-18698,0.1879,0.0,False,0,18,964,1262,21633,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-10435,3.7429,0.0,False,0,250,3,192,47071,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-15252,0.3587,0.0,False,0,32,79,318,33291,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16642,0.3347,0.0,False,0,40,16,156,23977,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13786,0.2907,0.0,False,0,50,40,82,18695,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,psf__requests-2317,1.326,0.0,False,0,77,66,228,48191,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-12682,0.4613,0.0,False,0,52,28,163,28215,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pytest-dev__pytest-5840,0.4524,0.0,False,0,32,16,233,37322,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-15599,0.5537,0.0,False,0,36,7,579,38438,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13297,0.7263,0.0,False,0,81,0,218,26019,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-20916,0.135,0.0,False,0,12,135,414,34037,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16485,0.2602,0.0,False,0,24,15,246,28943,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pylint-dev__pylint-7080,2.9018,0.0,False,0,87,7,638,97323,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-9258,2.2267,0.0,False,0,68,8,374,86584,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-10614,5.9059,0.0,False,0,250,29,534,68871,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13670,0.3018,0.0,False,0,30,45,168,28261,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11333,0.8643,0.0,False,0,57,21,262,39856,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-24539,0.1829,0.0,False,0,22,78,298,21527,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11087,0.2519,0.0,False,0,24,39,348,32083,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-9296,0.4015,0.0,False,0,28,20,216,39278,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-16450,0.7827,0.0,False,0,46,14,125,45224,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-16766,0.8033,0.0,False,0,49,6,221,43264,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pytest-dev__pytest-7324,1.6675,0.0,False,0,81,3,319,54812,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-14376,0.0879,0.0,False,0,13,41,148,21196,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,matplotlib__matplotlib-25122,1.2028,0.0,False,0,48,9,376,66025,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pylint-dev__pylint-6903,0.6271,0.0,False,0,35,13,283,47124,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pytest-dev__pytest-10051,1.6766,0.0,False,0,83,5,440,53255,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-12276,0.0872,0.0,False,0,15,140,313,16766,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-8035,5.8018,0.0,False,0,248,2,246,70527,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-25232,1.1311,0.0,False,0,55,11,339,55171,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-7590,6.1679,0.0,False,0,243,4,260,76589,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pytest-dev__pytest-7571,1.9113,0.0,False,0,125,5,144,43754,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,matplotlib__matplotlib-24637,0.6823,0.0,False,0,38,63,382,49888,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13158,1.0962,0.0,False,0,60,26,360,47412,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-15695,2.5889,0.0,False,0,82,22,930,83466,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,matplotlib__matplotlib-20676,0.8046,0.0,False,0,58,7,262,37006,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-25102,0.7155,0.0,False,0,53,11,303,34845,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11133,0.4294,0.0,False,0,49,8,134,25585,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,psf__requests-1724,0.2092,0.0,False,0,21,52,223,26182,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,astropy__astropy-7671,0.3136,0.0,False,0,33,30,352,23627,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-10554,2.082,0.0,False,0,79,0,451,70901,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-7440,1.587,0.0,False,0,75,7,150,64234,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13794,2.6156,0.0,False,0,106,2,355,69060,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-13496,0.2936,0.0,False,0,29,34,341,26889,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-10908,0.1838,0.0,False,0,22,0,271,22420,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-10973,0.5037,0.0,False,0,59,17,219,22397,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-14894,0.0732,0.0,False,0,21,14,156,10318,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pytest-dev__pytest-7982,0.7206,0.0,False,0,44,39,348,41990,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16819,4.7531,0.0,False,0,250,3,215,60508,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-18211,0.2012,0.0,False,0,21,39,101,25839,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16667,1.2928,0.0,False,0,81,0,166,47476,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13128,1.1264,0.0,False,0,75,62,412,44630,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-12774,2.0515,0.0,False,0,72,4,1079,71229,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-16493,2.7933,0.0,False,0,147,12,345,55584,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-15345,0.1113,0.0,False,0,21,24,222,13593,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,astropy__astropy-13977,0.7122,0.0,False,0,37,21,300,51580,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,scikit-learn__scikit-learn-13142,6.0598,0.0,False,0,247,2,335,69638,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sphinx-doc__sphinx-10449,0.3679,0.0,False,0,21,26,369,46520,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-14672,1.7054,0.0,False,0,88,4,298,52507,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13028,0.7327,0.0,False,0,53,69,477,38983,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13315,2.6665,0.0,False,0,108,11,241,74658,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11820,1.1122,0.0,False,0,88,0,124,39371,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pytest-dev__pytest-6202,5.0029,0.0,False,0,226,4,300,66486,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13023,0.5514,0.0,False,0,47,17,191,31190,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-11138,0.2469,0.0,False,0,25,59,409,27208,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-19954,0.2935,0.0,False,0,25,28,225,31435,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pytest-dev__pytest-5787,2.1119,0.0,False,0,93,3,313,62584,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pytest-dev__pytest-7432,0.5663,0.0,False,0,39,12,448,41407,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13343,0.3922,0.0,False,0,31,36,207,35354,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pydata__xarray-6992,0.1018,0.0,False,0,19,25,227,13418,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,pydata__xarray-4629,0.0806,0.0,False,0,15,72,167,13671,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-13974,0.1772,0.0,False,0,24,68,267,18869,1
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-19040,5.436,0.0,False,0,250,2,211,65399,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,sympy__sympy-13852,0.1862,0.0,False,0,21,90,244,23804,0
gemini-2.5-flash_maxiter_250_N_v0.43.0-no-hint-observation_masking-M_72-observation_masking_for_eval-run_1,django__django-13964,3.1377,0.0,False,0,127,6,476,73044,0
